didok;stationsbezeichnung;parkrail_anzahl;parkrail_preis_tag;parkrail_preis_monat;parkrail_preis_jahr;parkrail_pflichtig_zeit1;parkrail_pflichtig_zeit2;parkrail_pflichtig_zeit3;parkrail_bemerkung;railtaxitext;railtaxiinfo;mietvelo_bezeichnung;mietvelo_anzahl;mietvelo_bemerkung;veloparking_status_d;veloparking_bemerkung_d;veloparking_abschliessbar;veloparking_abschliessbar_text;carsharing standort_bezeichnung;parkrail_App;parkrail_Webshop;parkrail_Lokal;BPUIC;Name Haltestelle;lod;geopos;plz;meteo;tu-nummer;Abkuerzung Bahnhof
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Kindervelo;2.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Bahnhofparking;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Elektrovelo;15.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Bahnhofparking;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Kinderanhänger;1.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Bahnhofparking;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Kindertrailer;1.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Bahnhofparking;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Tandem;2.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Bahnhofparking;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6000;Winterthur;145.0;20.0;;;;;;Privates Angebot: Bahnhof Parking AG Tel 052 213 40 24  <br>  Parktickets müssen am Schalter entwertet werden.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: Ausgang Ost, neben Eingang zu Kiosk, bei Fly Rail Baggage
Zugehörige Agglomerationsstandorte: Stadt Winterthur
Partner: TCW AG Taxi Schönenberger, Winterthur";Kindertrailer;1.0;Ausgabe/Rücknahme der Velos in neuer Velostation;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/de/velostationen/winterthur-2/;Winterthur Bahnhof / Untere Vogelsangstrasse;0;0;1;8506000;Winterthur;http://lod.opentransportdata.swiss/didok/8506000;47.5003338105,8.72382105541;8400;https://meteo.sbb.ch/?didok=8506000;11;W
6001;Winterthur Grüze;63.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506001;Winterthur Grüze;http://lod.opentransportdata.swiss/didok/8506001;47.4987547142,8.75105520262;8404;https://meteo.sbb.ch/?didok=8506001;11;WGR
6002;Winterthur Seen;84.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Winterthur Seen Bahnhof;1;1;1;8506002;Winterthur Seen;http://lod.opentransportdata.swiss/didok/8506002;47.4874354194,8.76681349078;8405;https://meteo.sbb.ch/?didok=8506002;11;WSEE
6003;Sennhof-Kyburg;5.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Nur Kurzzeit- und Tagesparking.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506003;Sennhof-Kyburg;http://lod.opentransportdata.swiss/didok/8506003;47.4651768845,8.76034626042;8482;https://meteo.sbb.ch/?didok=8506003;11;SKY
6004;Kollbrunn;30.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506004;Kollbrunn;http://lod.opentransportdata.swiss/didok/8506004;47.4583242033,8.77401693565;8483;https://meteo.sbb.ch/?didok=8506004;11;KOL
6005;Rikon;11.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rikon im Tösstal Bahnhof;1;0;1;8506005;Rikon;http://lod.opentransportdata.swiss/didok/8506005;47.4450098189,8.79633214905;8486;https://meteo.sbb.ch/?didok=8506005;11;RN
6006;Rämismühle-Zell;6.0;4.0;40.0;400.0;06.00 - 19.00;06.00 - 19.00;06.00 - 19.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506006;Rämismühle-Zell;http://lod.opentransportdata.swiss/didok/8506006;47.4415389948,8.81913732453;8487;https://meteo.sbb.ch/?didok=8506006;11;RMZ
6007;Turbenthal;43.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Turbenthal Bahnhof;1;1;1;8506007;Turbenthal;http://lod.opentransportdata.swiss/didok/8506007;47.4373845544,8.84381988884;8489;https://meteo.sbb.ch/?didok=8506007;11;TU
6008;Wila;21.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506008;Wila;http://lod.opentransportdata.swiss/didok/8506008;47.4177744699,8.84849088989;8492;https://meteo.sbb.ch/?didok=8506008;11;WILA
6009;Saland;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506009;Saland;http://lod.opentransportdata.swiss/didok/8506009;47.3942114087,8.85422136063;8493;https://meteo.sbb.ch/?didok=8506009;11;SD
6010;Sirnach;31.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Sirnach Bahnhof;1;1;1;8506010;Sirnach;http://lod.opentransportdata.swiss/didok/8506010;47.4619971041,9.00047425934;8370;https://meteo.sbb.ch/?didok=8506010;11;SIR
6011;Eschlikon;80.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506011;Eschlikon TG;http://lod.opentransportdata.swiss/didok/8506011;47.461491059,8.95853620191;8360;https://meteo.sbb.ch/?didok=8506011;11;ESL
6012;Guntershausen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506012;Guntershausen;http://lod.opentransportdata.swiss/didok/8506012;47.4741213557,8.9170321041;8357;https://meteo.sbb.ch/?didok=8506012;11;GUN
6013;Aadorf;56.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Aadorf Bahnhof;1;1;1;8506013;Aadorf;http://lod.opentransportdata.swiss/didok/8506013;47.4881181565,8.90330135169;8355;https://meteo.sbb.ch/?didok=8506013;11;AD
6014;Elgg;75.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506014;Elgg;http://lod.opentransportdata.swiss/didok/8506014;47.4985290881,8.86341158621;8353;https://meteo.sbb.ch/?didok=8506014;11;EL
6015;Räterschen;28.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506015;Räterschen;http://lod.opentransportdata.swiss/didok/8506015;47.4986819225,8.79501712952;8352;https://meteo.sbb.ch/?didok=8506015;11;RAET
6016;Oberwinterthur;88.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Winterthur Oberwinterthur Bahnhof;1;0;1;8506016;Oberwinterthur;http://lod.opentransportdata.swiss/didok/8506016;47.5079223325,8.76038919617;8404;https://meteo.sbb.ch/?didok=8506016;11;OWT
6017;Wiesendangen;35.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Wiesendangen Bahnhof;1;1;1;8506017;Wiesendangen;http://lod.opentransportdata.swiss/didok/8506017;47.5255430373,8.77603800127;8542;https://meteo.sbb.ch/?didok=8506017;11;WD
6018;Rickenbach-Attikon;61.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8506018;Rickenbach-Attikon;http://lod.opentransportdata.swiss/didok/8506018;47.5353573747,8.78917503852;8544;https://meteo.sbb.ch/?didok=8506018;11;RIK
6019;Islikon;35.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506019;Islikon;http://lod.opentransportdata.swiss/didok/8506019;47.5478349171,8.84619703019;8546;https://meteo.sbb.ch/?didok=8506019;11;ISL
6020;Seuzach;73.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Seuzach Bahnhof;1;0;1;8506020;Seuzach;http://lod.opentransportdata.swiss/didok/8506020;47.5357669759,8.73888343051;8472;https://meteo.sbb.ch/?didok=8506020;11;SEU
6021;Dinhard;16.0;4.0;40.0;400.0;06.00 - 19.00;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506021;Dinhard;http://lod.opentransportdata.swiss/didok/8506021;47.553345148,8.75298088739;8474;https://meteo.sbb.ch/?didok=8506021;11;DIH
6022;Thalheim-Altikon;24.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506022;Thalheim-Altikon;http://lod.opentransportdata.swiss/didok/8506022;47.5696213508,8.75764323585;8474;https://meteo.sbb.ch/?didok=8506022;11;TLH
6023;Ossingen;27.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506023;Ossingen;http://lod.opentransportdata.swiss/didok/8506023;47.6146139649,8.72411655179;8475;https://meteo.sbb.ch/?didok=8506023;11;OSS
6024;Stammheim;37.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506024;Stammheim;http://lod.opentransportdata.swiss/didok/8506024;47.6348812953,8.78875014082;8476;https://meteo.sbb.ch/?didok=8506024;11;STM
6035;Schottikon;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506035;Schottikon;http://lod.opentransportdata.swiss/didok/8506035;47.5001174986,8.81171907243;8352;https://meteo.sbb.ch/?didok=8506035;11;SCHK
6036;Reutlingen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506036;Reutlingen;http://lod.opentransportdata.swiss/didok/8506036;47.5296593785,8.75214807518;8404;https://meteo.sbb.ch/?didok=8506036;11;REUT
6038;Winterthur Wallrüti;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8506038;Winterthur Wallrüti;http://lod.opentransportdata.swiss/didok/8506038;47.5167216635,8.76088216732;8404;https://meteo.sbb.ch/?didok=8506038;11;WWAL
6039;Schloss Laufen am Rheinfall;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8506039;Schloss Laufen am Rheinfall;http://lod.opentransportdata.swiss/didok/8506039;47.6765656524,8.61426904409;8447;https://meteo.sbb.ch/?didok=8506039;11;SLF
6041;Embrach-Rorbas;33.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506041;Embrach-Rorbas;http://lod.opentransportdata.swiss/didok/8506041;47.5205902402,8.58706884873;8424;https://meteo.sbb.ch/?didok=8506041;11;EMB
6042;Pfungen;22.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Pfungen Bahnhof;1;1;1;8506042;Pfungen;http://lod.opentransportdata.swiss/didok/8506042;47.5160384049,8.64663394225;8422;https://meteo.sbb.ch/?didok=8506042;11;PFU
6043;Winterthur Wülflingen;20.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8506043;Winterthur Wülflingen;http://lod.opentransportdata.swiss/didok/8506043;47.5064358499,8.68092954434;8408;https://meteo.sbb.ch/?didok=8506043;11;WWUE
6044;Winterthur Töss;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Winterthur Töss Bahnhof;;;;8506044;Winterthur Töss;http://lod.opentransportdata.swiss/didok/8506044;47.4898063841,8.70930994344;8406;https://meteo.sbb.ch/?didok=8506044;11;WTOE
6045;Hettlingen;83.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506045;Hettlingen;http://lod.opentransportdata.swiss/didok/8506045;47.5454414465,8.69483415306;8442;https://meteo.sbb.ch/?didok=8506045;11;HET
6046;Henggart;51.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506046;Henggart;http://lod.opentransportdata.swiss/didok/8506046;47.5642572437,8.68507523533;8444;https://meteo.sbb.ch/?didok=8506046;11;HGT
6047;Andelfingen;70.0;7.0;70.0;700.0;06.00 - 19.00;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Andelfingen Bahnhof;1;0;1;8506047;Andelfingen;http://lod.opentransportdata.swiss/didok/8506047;47.5937661847,8.67800161121;8450;https://meteo.sbb.ch/?didok=8506047;11;AN
6048;Marthalen;117.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Marthalen Bahnhof;1;1;1;8506048;Marthalen;http://lod.opentransportdata.swiss/didok/8506048;47.6313797467,8.65606285065;8460;https://meteo.sbb.ch/?didok=8506048;11;MTL
6049;Dachsen;50.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506049;Dachsen;http://lod.opentransportdata.swiss/didok/8506049;47.6670904985,8.61382274063;8447;https://meteo.sbb.ch/?didok=8506049;11;DA
6100;Frauenfeld;;;;;;;;Tagesparking in Frauenfeld: «oberes Mätteli» und «unteres Mätteli».  <br> P+Rail Alternativen in der Region: Islikon, Rickenbach-Attikon und Müllheim-Wigoltingen.;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;http://www.velostation.ch/fr/velostations/frauenfeld/;Frauenfeld Bahnhof;0;0;1;8506100;Frauenfeld;http://lod.opentransportdata.swiss/didok/8506100;47.5581634046,8.89655967341;8500;https://meteo.sbb.ch/?didok=8506100;11;FF
6101;Felben-Wellhausen;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506101;Felben-Wellhausen;http://lod.opentransportdata.swiss/didok/8506101;47.5771021273,8.9431748232;8552;https://meteo.sbb.ch/?didok=8506101;11;FEL
6102;Hüttlingen-Mettendorf;5.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8506102;Hüttlingen-Mettendorf;http://lod.opentransportdata.swiss/didok/8506102;47.5823436361,8.97455500758;8553;https://meteo.sbb.ch/?didok=8506102;11;HM
6103;Müllheim-Wigoltingen;24.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;;1;0;1;8506103;Müllheim-Wigoltingen;http://lod.opentransportdata.swiss/didok/8506103;47.5881645736,9.01552205517;8555;https://meteo.sbb.ch/?didok=8506103;11;MUEL
6104;Märstetten;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;1;1;8506104;Märstetten;http://lod.opentransportdata.swiss/didok/8506104;47.5828205568,9.06219347751;8560;https://meteo.sbb.ch/?didok=8506104;11;MAER
6105;Weinfelden;160.0;8.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Weinfelden Bahnhof;1;1;1;8506105;Weinfelden;http://lod.opentransportdata.swiss/didok/8506105;47.5662242632,9.10636822199;8570;https://meteo.sbb.ch/?didok=8506105;11;WF
6106;Bürglen;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506106;Bürglen TG;http://lod.opentransportdata.swiss/didok/8506106;47.5490984287,9.14987658921;8575;https://meteo.sbb.ch/?didok=8506106;11;BGL
6107;Erlen;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8506107;Erlen;http://lod.opentransportdata.swiss/didok/8506107;47.5514602765,9.22620198059;8586;https://meteo.sbb.ch/?didok=8506107;11;ERL
6108;Oberaach;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506108;Oberaach;http://lod.opentransportdata.swiss/didok/8506108;47.5533193738,9.27106226685;8580;https://meteo.sbb.ch/?didok=8506108;11;OA
6109;Amriswil;78.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Nordstrasse: 37 Parkplätze <br>  Ost: 27 Parkplätze <br>  Bahnhofplatz: 14 Parkplätze.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Amriswil Bahnhof;1;1;1;8506109;Amriswil;http://lod.opentransportdata.swiss/didok/8506109;47.5504497212,9.30222720093;8580;https://meteo.sbb.ch/?didok=8506109;11;AW
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Kindertrailer;4.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Mountainbike;3.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Kindervelo;5.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Tandem;6.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Comfortbike;6.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Elektrovelo;54.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Countrybike;85.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6121;Romanshorn;99.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;Kinderanhänger;5.0;zusätzlich verfügbar: 8 Tourenvelos;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Romanshorn Bahnhof;0;1;1;8506121;Romanshorn;http://lod.opentransportdata.swiss/didok/8506121;47.5655228649,9.37937129226;8590;https://meteo.sbb.ch/?didok=8506121;11;RH
6202;Dietfurt;3.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8506202;Dietfurt;http://lod.opentransportdata.swiss/didok/8506202;47.3445518831,9.07832028969;9615;https://meteo.sbb.ch/?didok=8506202;11;DTF
6203;Bütschwil;23.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Sofortverkauf;;1;1;1;8506203;Bütschwil;http://lod.opentransportdata.swiss/didok/8506203;47.3595912522,9.07515106362;9606;https://meteo.sbb.ch/?didok=8506203;11;BUET
6204;Lütisburg;15.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8506204;Lütisburg;http://lod.opentransportdata.swiss/didok/8506204;47.3838286223,9.0706871248;9601;https://meteo.sbb.ch/?didok=8506204;11;LUET
6205;Bazenheid;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;;;;8506205;Bazenheid;http://lod.opentransportdata.swiss/didok/8506205;47.4101265373,9.06905980245;9602;https://meteo.sbb.ch/?didok=8506205;11;BAZ
6206;Wil;105.0;12.0;80.0;800.0;06.00 - 21.00;06.00 - 21.00;06.00 - 21.00;Preise und Online-Ticket nur gültig für Parkplätze im Aussenbereich.  <br>  <br> Weitere Plätze in der WIPA, Preise unter http://www.wipa-parking.ch/home;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Sirnach, Bronschhofen, Schwarzenbach, Rickenbach TG, Algertshausen, Zuzwil, Henau, Wilen bei Wil.

RailTaxi-Partner: Umwelt Taxi Schwendimann";;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Wil (SG) Bahnhof;1;1;1;8506206;Wil SG;http://lod.opentransportdata.swiss/didok/8506206;47.4624132427,9.04099305047;9500;https://meteo.sbb.ch/?didok=8506206;11;WIL
